OID_,UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section_,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other,DDLat,DDLon,ORIG_OID
,4169-14-1-55-2,706671.099999999976717,3971983.100000000093132,tract,4169,14,1,55,2,H,HH,U,U,M,C,7.500000000000000,Y,Pushed through handle; ovoid section handle of medium to large vessel,SAT,0,0,10,20,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.87030181,23.28915864,3556
,4169-14-1-55-3,706669.800000000046566,3971978.399999999906868,tract,4169,14,1,55,3,H,HV,JCon,Vroom CW7E?,M,M,6.200000000000000,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,35.87025975,23.28914303,3557
,4169-29-1-15-1,706654.900000000023283,3971936.899999999906868,tract,4169,29,1,15,1,Ba,BR,SOpe,Vroom F1B,M,F,6.100000000000000,Y,Green glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,35.86988902,23.28896735,3558
,4169-29-1-25-1,706654.599999999976717,3971954.600000000093132,tract,4169,29,1,25,1,R,RR,JCon?,Vroom CW7E?,M,M,9.199999999999999,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,35.87004854,23.28896862,3559
,4169-29-1-65-1,706655.199999999953434,3971987.200000000186265,tract,4169,29,1,65,1,B,U,JCon,LRA 2?,M,M,4.800000000000000,Y,LRA 2 ? Finely ridged on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.87034211,23.28898371,3560
,4169-29-1-65-2,706655.400000000023283,3971989.299999999813735,tract,4169,29,1,65,2,R,RF,CPot,Vroom CW2A,M,M,3.500000000000000,Y,Glaze on interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87036098,23.28898647,3561
,4169-29-1-65-3,706655.800000000046566,3971984.399999999906868,tract,4169,29,1,65,3,B,U,JCon?,LRA,M,F,7.000000000000000,Y,LRA; finely ridged exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.87031675,23.28898963,3562
,4170-14-1-5-1,706670.599999999976717,3972301.100000000093132,tract,4170,14,1,5,1,B,U,JCon,LRA 2?,M,F,3.300000000000000,Y,LRA 2? Finely ridged on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.87316676,23.28923555,3563
,4170-14-1-5-2,706672.099999999976717,3972295.200000000186265,tract,4170,14,1,5,2,B,U,JCon,Amphora,Tn,F,2.600000000000000,Y,Incised lines on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.87311329,23.28925063,3564
,4171-14-1-75-1,706671.099999999976717,3972130.299999999813735,tract,4171,14,1,75,1,B,U,Pith,Vroom P3A,Tk,M,8.199999999999999,Y,Plastic rib on exterior/green glaze interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87162793,23.28919680,3565
,4171-18-1-35-1,706608.400000000023283,3972171.299999999813735,tract,4171,18,1,35,1,H,HV,JCon,Vroom CW8A,M,F,10.199999999999999,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87201052,23.28851343,3566
,4172-14-1-15-1,706669.800000000046566,3972098.200000000186265,tract,4172,14,1,15,1,B,U,Pith,Vroom P3A,Tk,M,13.600000000000000,Y,Plastic rib on exterior/green glaze on interior/pithos?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87133902,23.28917409,3567
,4172-14-1-5-1,706670.900000000023283,3972100.399999999906868,tract,4172,14,1,5,1,B,U,JCon,LRA 2?,M,M,4.000000000000000,Y,LRA 2 fabric? Finely ridged on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.87135860,23.28918684,3568
,4172-17-1-5-1,706639.099999999976717,3972107.600000000093132,tract,4172,17,1,5,1,B,U,Pith,Vroom P3A,Tk,M,6.000000000000000,Y,Plastic rib on exterior/green glaze on interior/pithos?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87143018,23.28883672,3569
,4172-17-1-5-2,706638.900000000023283,3972103.399999999906868,tract,4172,17,1,5,2,B,U,LOpe,Vroom CW1C,M,F,5.500000000000000,Y,Brown and white glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87139238,23.28883342,3570
,4172-17-1-5-3,706639.900000000023283,3972108.799999999813735,tract,4172,17,1,5,3,B,U,LOpe,Vroom F2,M,F,4.300000000000000,Y,Cream glaze interior and exterior/decoration exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87144082,23.28884589,3571
,4172-17-1-55-1,706639.400000000023283,3972061.299999999813735,tract,4172,17,1,55,1,B,U,Pith,Vroom P3A,Tk,M,8.000000000000000,Y,Plastic band on exterior/brown-green glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87101300,23.28882804,3572
,4172-17-1-55-2,706639.599999999976717,3972061.200000000186265,tract,4172,17,1,55,2,B,U,CPot,Vroom CW2E,M,M,3.000000000000000,Y,Glazed interior,Pink Provencal cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87101206,23.28883023,3573
,4172-17-1-55-3,706640.099999999976717,3972054.600000000093132,tract,4172,17,1,55,3,B,U,CPot,Vroom CW2A,Tn,F,2.100000000000000,Y,Glazed interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87095249,23.28883405,3574
,4172-17-1-55-4,706640.000000000000000,3972057.399999999906868,tract,4172,17,1,55,4,B,U,LOpe,Vroom F2,Tn,F,3.200000000000000,Y,White glaze on interior and exterior/decoration exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87097774,23.28883367,3575
,4172-29-1-5-1,706655.500000000000000,3972102.299999999813735,tract,4172,29,1,5,1,R,RE,Pith,Vroom P3A,Tk,M,8.000000000000000,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.87137897,23.28901687,3576
,4172-29-1-85-1,706655.300000000046566,3972034.600000000093132,tract,4172,29,1,85,1,R?,RE?,U,U,M,F,6.200000000000000,Y,Coarseware,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,35.87076911,23.28899711,3577
,4173-14-1-35-1,706743.599999999976717,3971891.700000000186265,tract,4173,14,1,35,1,B,U,JCon,LRA 2?,M,F,6.500000000000000,Y,LRA 2? Finely ridged on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.86946310,23.28993739,3578
,4173-14-1-35-2,706743.099999999976717,3971892.799999999813735,tract,4173,14,1,35,2,B,U,JCon,LRA 2?,M,M,4.400000000000000,Y,LRA 2? Finely ridged on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.86947311,23.28993214,3579
,4173-14-1-35-3,706749.599999999976717,3971894.500000000000000,tract,4173,14,1,35,3,H,HV,JCon,LRA 1-2?,M,F,7.600000000000000,Y,LRA 1-2?,LRA 1-2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,35.86948706,23.29000453,3580
,4173-18-1-75-1,706692.099999999976717,3971904.100000000093132,tract,4173,18,1,75,1,B,U,CPot,Vroom CW2A,M,F,4.200000000000000,Y,Glaze on interior,Micaceous Siphnian cooking pot fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35.86958568,23.28937059,3581
,4173-29-1-25-1,706749.199999999953434,3971909.000000000000000,tract,4173,29,1,25,1,H,HV,CPot,Vroom CW7D,M,M,4.700000000000000,Y,Handle scar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,35.86961777,23.29000386,3582
,4173-29-1-25-2,706750.099999999976717,3971910.100000000093132,tract,4173,29,1,25,2,Ba,BF?,U,U,M,M,3.500000000000000,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35.86962749,23.29001411,3583
